lng,lat
-88.143460,41.998474
-88.114419,41.994580
-88.124390,41.975300
-88.123745,41.998407
-88.134265,41.977097
-88.132938,41.988985
-88.111590,41.978103
-88.124081,41.977125
-88.109978,41.967968
-88.131201,41.981342
-88.111420,41.975390
-88.122582,41.956371
-88.122462,41.976214
-88.115835,41.981782
-88.133808,41.994623
-88.127036,41.980285
-88.124110,41.993824
-88.138858,41.956292
-88.121516,41.976940
-88.125941,41.979548
-88.126439,41.994278
-88.121464,41.998988
-88.143806,41.994629
-88.121292,41.990543
-88.125456,41.974065
-88.127406,41.970740
-88.136315,41.982853
-88.117859,42.003234
-88.122268,41.975617
-88.138406,41.984083
-88.133781,41.980245
-88.132619,41.979058
-88.132225,41.990974
-88.135537,41.967680
-88.124168,41.992973
-88.114599,41.994917
-88.128112,41.998518
-88.122560,41.994656
-88.133449,41.983593
-88.125802,41.973078
-88.140029,41.982819
-88.130357,41.987494
-88.120081,41.999331
-88.127348,41.969222
-88.120982,41.970366
-88.131662,41.974310
-88.134717,41.990214
-88.137075,41.983457
-88.118218,41.977081
-88.133691,41.976678
-88.121642,41.975774
-88.120883,41.981909
-88.149323,41.980949
-88.136359,41.986266
-88.124156,41.973006
-88.129007,41.969230
-88.138143,41.993028
-88.133722,41.972411
-88.106723,41.995256
-88.136103,41.989958
-88.113371,41.977331
-88.133777,41.979692
-88.131795,41.985219
-88.143647,41.980016
-88.136837,41.980627
-88.128854,42.001026
-88.116910,41.980646
-88.141808,41.984857
-88.132322,41.990812
-88.128443,41.975813
-88.150407,41.998284
-88.136989,41.994202
-88.115025,41.975041
-88.124552,41.984545
-88.121215,41.990596
-88.124276,42.002406
-88.139111,41.995756
-88.121272,41.986274
-88.120368,41.975191
-88.135397,41.968323
-88.131121,41.971948
-88.139745,41.980527
-88.117274,41.976288
-88.119280,41.958572
-88.137098,42.007033
-88.125489,41.992748
-88.128540,41.983624
-88.127696,41.980737
-88.129706,41.988005
-88.111964,41.991480
-88.130604,41.986681
-88.136349,41.989620
-88.131776,42.006880
-88.120374,41.984781
-88.110221,41.984722
-88.124868,41.996900
-88.140670,41.974368
-88.149534,41.978572
-88.129877,41.974049
-88.136737,41.975554
-88.111478,41.988085
-88.117251,41.989299
-88.125281,41.973491
-88.130107,41.982665
-88.140334,41.983089
-88.144727,41.999568
-88.122656,41.987965
-88.122170,41.979853
-88.128757,41.986820
-88.111976,41.997211
-88.135114,42.004356
-88.132888,41.977306
-88.119830,41.976438
-88.130245,41.986055
-88.120990,41.974015
-88.137309,41.983997
-88.130736,41.983124
-88.119998,41.972289
-88.123193,41.985083
-88.136052,41.999996
-88.142418,41.975881
-88.122938,41.992019
-88.108908,41.996541
-88.108366,41.972032
-88.126114,41.992370
-88.129529,41.978432
-88.124459,41.995655
-88.115595,41.980900
-88.139068,41.995867
-88.120921,41.988647
-88.130826,41.987316
-88.134572,41.978334
-88.129717,41.970497
-88.129631,41.994359
-88.138779,41.990104
-88.119402,41.977962
-88.112158,41.962693
-88.133929,41.985668
-88.139323,41.975680
-88.109320,41.993075
-88.132320,41.974585
-88.126722,41.976624
-88.129571,41.984134
-88.135306,41.981352
-88.137887,41.966256
-88.125616,41.980004
-88.129952,41.978193
-88.122205,41.973882
-88.135459,42.000398
-88.129362,41.990572
-88.134672,41.980373
-88.134069,41.965635
-88.127086,41.970672
-88.123723,41.977063
-88.124636,42.006085
-88.118041,41.982546
-88.128543,41.988974
-88.120516,41.990804
-88.117615,41.982484
-88.123812,41.968856
-88.133446,41.978258
-88.129391,41.984385
-88.131877,41.981563
-88.118488,41.986208
-88.096372,41.988367
-88.126414,41.975506
-88.131075,41.968439
-88.117432,41.970114
-88.121720,41.982859
-88.133915,41.975046
-88.118878,41.979734
-88.127767,41.976539
-88.134017,41.985506
-88.123600,41.976189
-88.116506,41.969167
-88.126443,41.989881
-88.126987,41.992373
-88.116342,41.989548
-88.136895,41.989068
-88.129214,41.982437
-88.123078,42.000712
-88.120898,41.962997
-88.132875,41.976098
-88.134353,41.990137
-88.114918,42.012801
-88.121441,41.994642
-88.131886,41.996582
-88.119419,41.971179
-88.120199,41.976030
-88.133764,41.985642
-88.117264,41.984358
-88.119067,41.975145
-88.134996,41.985966
-88.140831,41.971052
-88.132004,41.972164
-88.131716,41.989376
-88.124119,41.985061
-88.122243,41.998339
-88.127162,41.984535
-88.134103,41.985975
-88.131123,41.979655
-88.137407,41.985974
-88.123132,41.975048
-88.126522,41.984279
-88.122411,41.998976
-88.122720,41.974517
-88.129221,41.974347
-88.133481,41.966825
-88.124807,41.979391
-88.137640,41.978639
-88.134241,41.991268
-88.128241,41.999827
-88.123048,41.990135
-88.128199,41.966856
-88.110345,41.990236
-88.128959,41.987992
-88.122337,41.984051
-88.143538,41.985337
-88.133209,41.983701
-88.127196,41.986050
-88.127962,41.987114
-88.130044,41.994780
-88.142171,41.981656
-88.133780,41.991671
-88.137203,41.980394
-88.133305,41.984799
-88.129967,41.985894
-88.141357,41.986333
-88.127594,41.985566
-88.129135,41.965014
-88.120420,41.980699
-88.129820,41.974036
-88.136567,41.982158
-88.136183,41.983665
-88.125138,41.989391
-88.128655,41.982023
-88.118590,41.989449
-88.125908,41.985000
-88.124616,41.970073
-88.120420,41.983049
-88.122939,41.982460
-88.135069,41.978729
-88.126004,41.993652
-88.154790,41.987371
-88.143695,41.979042
-88.138779,41.978167
-88.151348,41.986145
-88.137797,41.975187
-88.125529,41.968226
-88.113285,41.991065
-88.127912,41.963231
-88.114008,41.981056
-88.135970,41.989020
-88.125004,41.979548
-88.119781,41.971266
-88.141084,41.964591
-88.124531,41.978630
-88.140918,41.973238
-88.125322,41.986297
-88.128554,41.983963
-88.125272,41.984223
-88.113935,41.976143
-88.138417,41.976222
-88.130593,42.007094
-88.128571,41.977375
-88.137961,42.002205
-88.145847,41.963325
-88.149204,41.995499
-88.143272,41.982476
-88.147686,41.987084
-88.141455,41.976418
-88.129240,41.974960
-88.128541,41.997812
-88.126929,41.984655
-88.123389,41.999210
-88.126369,41.976312
-88.117370,41.994541
-88.112541,41.971298
-88.128393,41.967413
-88.119744,41.990053
-88.132226,41.967712
-88.140824,41.992588
-88.133142,41.985825
-88.127479,41.966047
-88.124288,41.986821
-88.116275,41.985763
-88.121425,41.994156
-88.117891,41.990220
-88.121012,41.992388
-88.128006,41.975444
-88.120328,41.973367
-88.124019,41.988596
-88.133747,41.980056
-88.136043,41.980411
-88.124608,41.985109
-88.123888,41.980317
-88.136259,41.969130
-88.120412,41.983764
-88.108545,41.968687
-88.135681,41.982287
-88.126472,41.979424
-88.112995,41.991979
-88.137527,41.969893
-88.110398,41.983953
-88.118531,41.981167
-88.125075,41.995779
-88.135784,42.012249
-88.108960,41.960320
-88.121135,41.974356
-88.130757,41.989340
-88.131122,41.953909
-88.140818,41.986558
-88.129207,41.975960
-88.108763,41.984998
-88.145946,41.967432
-88.130072,41.993515
-88.139434,41.978561
-88.130443,41.994634
-88.137599,42.005011
-88.133095,41.993450
-88.128303,41.975243
-88.129777,41.993317
-88.123165,41.970322
-88.128927,41.969399
-88.116710,41.993641
-88.127910,41.979696
-88.116243,41.977555
-88.143592,41.982810
-88.106581,41.983037
-88.121030,41.991110
-88.129624,41.970585
-88.117096,41.992272
-88.125653,41.975236
-88.128097,41.992610
-88.126391,41.993616
-88.112463,41.987565
-88.116184,41.996727
-88.116981,41.988384
-88.129091,41.993542
-88.124183,41.998872
-88.127074,41.983163
-88.124168,41.986121
-88.118405,41.985807
-88.115693,41.998263
-88.126372,41.970639
-88.117114,41.970787
-88.115997,41.992982
-88.112807,41.985533
-88.117600,41.976350
-88.122013,41.988548
-88.131183,41.982310
-88.122864,41.992706
-88.117101,41.975812
-88.136704,41.980099
-88.133315,42.009598
-88.120520,41.984089
-88.117579,41.963124
-88.137208,41.993695
-88.123961,41.987916
-88.127771,41.982756
-88.116997,41.975074
-88.131717,41.967919
-88.132850,41.983662
-88.111679,41.977931
-88.130047,41.998340
-88.129504,41.992092
-88.099455,41.970917
-88.115277,41.990501
-88.125768,41.968201
-88.139076,41.981463
-88.135831,41.981736
-88.122813,41.985957
-88.119129,41.976281
-88.140892,41.986333
-88.131076,41.972388
-88.118195,41.988254
-88.129022,41.983873
-88.109853,41.994926
-88.128611,41.976680
-88.116548,41.985865
-88.126385,41.963835
-88.138263,41.989183
-88.117069,41.988506
-88.122881,41.965800
-88.130820,42.001274
-88.131902,41.980996
-88.130253,41.964685
-88.127046,41.998017
-88.124324,41.995287
-88.111453,41.966633
-88.132069,41.980645
-88.163084,41.992639
-88.127750,41.961111
-88.110517,41.982420
-88.122724,41.983481
-88.135783,41.988293
-88.127790,41.985030
-88.114178,41.986068
-88.138305,41.980024
-88.126540,41.993767
-88.142887,41.990912
-88.135080,41.985933
-88.131169,41.986209
-88.109987,41.979645
-88.126280,41.987176
-88.133982,41.974036
-88.118256,41.985978
-88.114474,41.987729
-88.126148,41.981949
-88.121552,41.971564
-88.118866,41.991369
-88.142453,41.978068
-88.123495,41.989949
-88.118979,41.991522
-88.115943,41.975651
-88.117729,41.971944
-88.130083,41.957305
-88.108204,41.978210
-88.126873,41.977078
-88.136823,41.978991
-88.123549,41.995761
-88.128791,41.991455
-88.128855,41.978429
-88.121233,41.974344
-88.129050,41.991582
-88.130132,41.989730
-88.133550,41.981659
-88.111916,41.972220
-88.114225,41.998127
-88.112104,41.985452
-88.138912,41.973375
-88.113956,41.984968
-88.144985,42.000254
-88.118349,41.987870
-88.119002,41.980050
-88.136398,41.991102
-88.116494,41.968329
-88.134101,41.981511
-88.106437,41.970266
-88.129467,41.983419
-88.114652,41.984596
-88.121647,41.993267
-88.129180,41.983601
-88.128976,41.987438
-88.100775,41.991700
-88.138904,41.969714
-88.124714,41.998352
-88.136886,41.996455
-88.125698,41.969972
-88.122133,41.973425
-88.116861,41.977450
-88.137055,41.974665
-88.121133,41.968182
-88.110615,41.987060
-88.103680,41.997710
-88.135117,41.987505
-88.125701,41.990135
-88.128217,41.997663
-88.124550,41.977183
-88.124748,41.989574
-88.124030,41.972102
-88.110301,41.976450
-88.107807,41.977544
-88.114768,41.983279
-88.125246,41.988816
-88.118636,41.983705
-88.114749,41.982157
-88.124069,41.987534
-88.123704,41.979386
-88.129226,41.981962
-88.108957,41.979834
-88.142083,41.993095
-88.144742,41.996819
-88.118896,41.986114
-88.149707,41.998470
-88.117714,41.994794
-88.122994,41.970243
-88.116150,41.979282
-88.128701,42.001048
-88.134509,41.988750
-88.114939,41.989414
-88.130279,41.986739
-88.137795,41.976981
-88.120226,41.993648
-88.122067,42.002959
-88.127848,41.997254
-88.126846,41.994844
-88.112778,41.995408
-88.132873,41.985790
-88.131214,41.995998
-88.128835,41.975888
-88.139368,41.982873
-88.122339,41.987531
-88.120349,41.990970
-88.112908,41.989365
-88.106771,41.964267
-88.133726,41.995919
-88.134290,41.962720
-88.132405,41.980483
-88.142608,41.974465
-88.135275,41.987473
-88.124327,41.984131
-88.116203,42.001331
-88.147064,41.972195
-88.122872,41.982033
-88.125097,41.974226
-88.132575,41.989987
-88.136280,41.966910
-88.131651,41.987742
-88.134098,42.010450
-88.113822,41.985161
-88.104166,41.972288
-88.110270,41.982332
-88.136526,41.975737
-88.122605,41.994530
-88.119670,41.996581
-88.118228,41.977292
-88.116434,41.977908
-88.126633,41.994438
-88.129880,41.994007
-88.122470,41.997545
-88.123506,41.990616
-88.101320,41.976302
-88.113434,41.983591
-88.141417,41.984903
-88.118949,41.987756
-88.127622,41.976283
-88.121317,41.971022
-88.113323,41.984179
-88.127342,41.988893
-88.126232,41.995100
-88.130731,41.985096
-88.119700,41.987721
-88.102982,41.976940
-88.124190,41.974390
-88.141072,41.979722
-88.118360,41.983180
-88.130385,41.995178
-88.109612,41.984869
-88.151208,41.994314
-88.122993,41.972746
-88.137257,41.980074
-88.117080,41.983445
-88.128396,41.982272
-88.119479,41.983575
-88.138995,41.970343
-88.115852,41.975489
-88.132085,41.987923
-88.125752,41.985669
-88.139475,41.979483
-88.124559,41.982905
-88.106359,41.983230
-88.125014,41.978597
-88.131178,41.996517
-88.138612,41.982642
-88.121182,41.983054
-88.121728,41.985006
-88.142601,41.982863
-88.125086,41.979486
-88.129486,41.974782
-88.132334,41.991773
-88.115140,41.989079
-88.121163,41.969260
-88.122595,41.965310
-88.140093,41.970769
-88.103289,41.990724
-88.131779,41.963651
-88.127410,41.978275
-88.120604,41.978999
-88.123600,41.989112
-88.130998,41.981226
-88.118458,41.981983
-88.126461,41.968908
-88.108565,41.988344
-88.129776,41.981754
-88.125594,41.976324
-88.139996,41.978269
-88.126466,41.997322
-88.123485,41.974506
-88.118691,41.971067
-88.130910,41.982565
-88.109706,42.004767
-88.122318,41.987306
-88.127942,41.972810
-88.121645,41.980514
-88.108709,41.967369
-88.132730,41.974101
-88.119341,41.997550
-88.131952,41.979947
-88.111785,42.004546
-88.134244,41.973574
-88.109573,41.983206
-88.135186,41.981350
-88.124794,41.976172
-88.124204,41.988208
-88.120151,41.989923
-88.129379,41.964794
-88.121783,41.993491
-88.125655,41.963807
-88.116063,41.966541
-88.128935,41.971100
-88.121201,41.986672
-88.130804,42.001951
-88.124880,41.980725
-88.124614,42.000116
-88.119975,41.986662
-88.130061,41.993578
-88.112056,41.980412
-88.115078,41.983681
-88.144290,41.977650
-88.145626,41.989399
-88.125795,41.974689
-88.130257,41.984890
-88.137249,41.972156
-88.141945,41.965956
-88.128636,41.989053
-88.119419,41.976141
-88.140325,41.985078
-88.114051,41.987339
-88.147078,41.981797
-88.128731,41.999978
-88.128532,41.961808
-88.128264,41.986370
-88.109709,41.968191
-88.119615,41.983376
-88.135836,41.997687
-88.116997,41.976758
-88.124441,41.968812
-88.110592,41.973399
-88.140936,41.966267
-88.122258,41.982779
-88.116367,41.983900
-88.114917,41.953988
-88.138015,41.980752
-88.113977,41.972440
-88.116465,42.001718
-88.101594,41.975710
-88.137641,41.978584
-88.126013,41.997685
-88.122025,41.991975
-88.144593,41.980987
-88.126181,41.995377
-88.135097,42.003025
-88.133770,41.975685
-88.128636,41.968422
-88.123196,41.995145
-88.118790,41.985436
-88.112203,41.967500
-88.131228,41.986554
-88.123837,41.997373
-88.146507,41.994402
-88.124936,42.005129
-88.123090,41.984380
-88.130632,41.987998
-88.112474,41.992921
-88.108893,41.983279
-88.128707,41.984605
-88.122639,41.989109
-88.110196,41.967879
-88.132100,41.982648
-88.125440,41.985075
-88.123793,41.972239
-88.114087,41.991595
-88.133062,41.965006
-88.125758,41.976527
-88.122500,41.981903
-88.129963,41.968400
-88.130195,41.980955
-88.120703,41.984135
-88.130900,41.993923
-88.135948,41.986779
-88.107316,41.966941
-88.126730,41.995675
-88.114297,41.979181
-88.119185,41.978561
-88.151344,41.982954
-88.119594,41.992226
-88.123059,41.984373
-88.132420,41.982582
-88.116510,41.976852
-88.114495,41.978086
-88.115565,41.980430
-88.149529,41.970178
-88.117723,41.965766
-88.126092,41.992271
-88.121560,41.995594
-88.128592,41.970455
-88.132356,41.971560
-88.144166,41.983474
-88.121140,41.986388
-88.120328,41.974325
-88.120206,41.971058
-88.125517,41.982029
-88.130797,41.969934
-88.143373,41.979404
-88.119879,41.986959
-88.123777,41.975403
-88.144458,41.987424
-88.133542,41.984482
-88.101727,41.992647
-88.125760,41.980016
-88.119314,41.967559
-88.138495,41.999042
-88.128062,42.009578
-88.120840,41.983024
-88.129515,41.981540
-88.120606,41.984025
-88.124666,41.990019
-88.146036,41.990994
-88.127317,41.986353
-88.114794,41.982423
-88.136964,41.967067
-88.127762,41.986073
-88.127237,41.991773
-88.131072,41.994530
-88.121358,41.965485
-88.111718,41.996944
-88.135475,41.980352
-88.120783,41.995755
-88.119203,41.966403
-88.123825,41.994199
-88.129081,41.963915
-88.131243,41.991018
-88.126819,41.992004
-88.133940,41.992235
-88.121704,41.997926
-88.119593,41.991632
-88.136889,41.976687
-88.134551,41.999788
-88.116100,41.999072
-88.128483,41.977156
-88.121896,41.978045
-88.129890,41.971641
-88.116599,41.978929
-88.124532,41.981579
-88.116365,41.983179
-88.123256,41.994890
-88.103316,41.985330
-88.115902,41.982155
-88.126067,41.972037
-88.120169,41.997002
-88.134805,41.986648
-88.127546,41.994023
-88.131879,41.979108
-88.131204,41.987052
-88.134972,41.971495
-88.123202,41.974869
-88.120811,41.984620
-88.138637,41.988219
-88.125492,41.987094
-88.124929,41.980173
-88.129602,41.969202
-88.126165,41.970320
-88.125799,41.988253
-88.123935,41.976565
-88.142819,41.989971
-88.125740,41.988336
-88.123213,41.984779
-88.132124,41.983077
-88.124394,41.989476
-88.133111,41.980890
-88.122392,41.981703
-88.139931,41.987990
-88.123959,42.007681
-88.120216,41.980326
-88.115303,41.995907
-88.141726,41.989817
-88.101665,41.975589
-88.120946,41.990863
-88.129392,41.969738
-88.143173,41.981092
-88.154697,41.995840
-88.124722,41.975860
-88.139386,41.978000
-88.133164,41.980308
-88.139624,41.986763
-88.131351,41.970826
-88.129123,41.985674
-88.125568,41.986476
-88.123548,41.990734
-88.123186,41.983005
-88.128602,41.989062
-88.126075,41.994393
-88.135551,41.983654
-88.117442,41.996195
-88.123539,41.980532
-88.106432,41.965170
-88.125385,41.991588
-88.113047,41.981382
-88.103694,41.972075
-88.101742,41.978714
-88.121422,41.970846
-88.110824,41.985236
-88.119742,41.983193
-88.135095,41.987719
-88.121895,41.977823
-88.119292,41.994134
-88.101055,41.990946
-88.115844,41.983325
-88.142852,42.006929
-88.128505,41.969533
-88.121117,41.979506
-88.132626,41.985717
-88.117478,41.987263
-88.099110,41.981194
-88.138009,41.970411
-88.122077,41.976898
-88.129396,41.984343
-88.128263,41.979653
-88.140679,41.972151
-88.135366,41.995271
-88.109311,41.987197
-88.124033,41.979244
-88.112973,41.990221
-88.115263,41.972934
-88.128930,41.990579
-88.124551,41.992773
-88.125664,41.962695
-88.130112,41.978712
-88.109293,41.969989
-88.137060,41.970686
-88.119141,41.978986
-88.134131,41.982797
-88.124842,41.984163
-88.142911,41.975335
-88.126419,41.989338
-88.116436,41.986623
-88.129662,41.991311
-88.128975,41.989084
-88.122600,41.983478
-88.127762,41.971867
-88.118275,41.974496
-88.130475,41.986418
-88.131184,41.980833
-88.125989,41.974956
-88.137237,41.991702
-88.123498,41.988819
-88.128445,41.995162
-88.123950,41.995184
-88.114671,41.976166
-88.120718,42.000444
-88.123242,41.975351
-88.113383,41.977258
-88.132935,41.981413
-88.122352,41.988040
-88.136634,41.977274
-88.120766,41.972803
-88.142950,41.988463
-88.133779,41.970668
-88.132083,41.998838
-88.139526,41.980440
-88.130435,41.998037
-88.121167,41.990771
-88.140920,41.978044
-88.132141,41.970949
-88.134199,41.978277
-88.128599,41.988928
-88.136183,41.972489
-88.135135,41.977468
-88.092767,41.989108
-88.120024,41.981004
-88.123274,41.980213
-88.126831,41.973397
-88.142677,41.991897
-88.142652,41.988233
-88.130080,41.981243
-88.123910,41.982487
-88.124539,41.997311
-88.119397,41.990409
-88.133311,41.977024
-88.117680,41.983782
-88.136078,41.999015
-88.118369,41.975176
-88.108436,41.981057
-88.124718,41.996980
-88.146824,41.987274
-88.123729,41.985639
-88.127380,41.984609
-88.113819,41.966987
-88.116284,41.996173
-88.136587,41.976303
-88.132419,41.990492
-88.094083,41.992554
-88.130589,41.972849
-88.126458,41.975346
-88.118547,41.990719
-88.121083,41.982598
-88.127522,41.980868
-88.122975,41.986748
-88.115011,41.987922
-88.123225,42.005104
-88.115889,41.967870
-88.133914,41.987202
-88.113967,41.988359
-88.107949,41.978323
-88.123086,42.001448
-88.137311,41.974214
-88.137883,41.964759
-88.112014,41.984755
-88.133567,42.000626
-88.116647,41.987751
-88.135036,41.984514
-88.121236,41.981684
-88.118270,41.973863
-88.138660,41.982507
-88.125123,41.975113
-88.126010,41.980846
-88.131510,42.003534
-88.129006,41.978625
-88.132313,41.984173
-88.119746,41.991853
-88.126005,41.972714
-88.112861,42.000321
-88.122015,41.986318
-88.124416,41.990735
-88.131369,41.966279
-88.127209,41.979470
-88.111023,41.996826
-88.112027,42.002721
-88.123305,41.977754
-88.117643,41.995806
-88.106272,41.994309
-88.131771,41.970690
-88.117604,41.978953
-88.128124,41.995289
-88.128449,41.989039
-88.133841,41.987206
-88.129892,41.981000
-88.128292,41.987381
-88.105127,41.988024
-88.117008,41.980164
-88.118823,41.966172
-88.136454,41.984852
-88.130048,41.995173
-88.126128,41.988715
-88.152645,41.981431
-88.133027,41.968236
-88.121896,41.977072
-88.134686,41.974646
-88.123634,41.990683
-88.126817,41.981358
-88.130036,41.986861
-88.122724,41.995178
-88.120316,41.971004
-88.124982,41.966842
-88.130748,41.992855
-88.129579,41.987194
-88.129816,41.997808
-88.120907,41.998502
-88.133654,41.992859
-88.121319,41.983926
-88.128250,41.986503
-88.118476,41.977328
-88.144692,42.000256
-88.133027,41.973919
-88.130776,41.983861
-88.137631,41.978335
-88.128285,42.000189
-88.134250,41.951201
-88.138351,41.982937
-88.114799,41.995215
-88.136739,41.964454
-88.137633,41.991686
-88.114528,42.010060
-88.132487,41.974584
-88.104287,41.967365
-88.122115,41.957317
-88.131888,41.980342
-88.132365,41.966362
-88.124091,41.971847
-88.124713,41.967080
-88.128260,41.984786
-88.142238,41.977102
-88.119471,41.988949
-88.112027,41.986073
-88.128120,41.993318
-88.140031,41.973574
-88.114795,41.990992
-88.128648,41.988212
-88.120174,41.983239
-88.124097,41.988930
-88.113019,41.967477
-88.146635,41.988504
-88.125537,41.986735
-88.131393,41.979929
-88.118508,41.971581
-88.141304,41.984301
-88.113844,41.974415
-88.111795,41.974241
-88.125066,41.983995
-88.113037,41.977422
-88.122581,41.981382
-88.128164,42.001604
-88.120381,41.974628
-88.116183,41.983266
-88.125607,41.968157
-88.119702,41.981767
-88.114500,41.973715
-88.135615,41.989920
-88.117456,41.976139
-88.121333,41.991977
-88.122752,41.995640
-88.127127,41.987867
-88.113865,41.977901
-88.115168,41.970255
-88.106721,41.993668
-88.118713,41.981222
-88.108201,41.978118
-88.119907,41.990149
-88.144587,42.006064
-88.148211,41.995832
-88.132803,41.964428
-88.134463,41.988000
-88.132714,41.984774
-88.121884,41.988736
-88.121423,41.969304
-88.138567,41.988696
-88.114537,41.974471
-88.147084,41.989646
-88.130017,41.983844
-88.128179,41.959133
-88.126342,42.004615
-88.123435,41.999469
-88.125681,41.979272
-88.123203,41.986137
-88.133926,41.994494
-88.130940,41.990337
-88.138850,41.978687
-88.132349,41.999595
-88.138260,41.968687
-88.111792,41.980192
-88.113416,41.971772
-88.122419,41.982611
-88.113765,41.967262
-88.132096,41.984709
-88.116810,41.989663
-88.142703,41.986419
-88.105861,41.986719
-88.115180,41.991576
-88.130812,41.967903
-88.129133,41.978584
-88.125883,41.970738
-88.137961,41.987172
-88.126106,41.992887
-88.127779,41.969384
-88.143006,41.964635
-88.114493,41.992259
-88.117435,41.981580
-88.116569,41.976305
-88.125533,41.994321
-88.130599,42.005939
-88.135761,41.982956
-88.122828,41.996860
-88.139181,41.995457
-88.123045,41.979407
-88.116308,41.999939
-88.115891,41.982701
-88.117540,41.990606
-88.131800,41.988274
-88.111578,41.978251
-88.110634,41.979344
-88.123952,41.967414
-88.128131,41.971078
-88.138079,41.969646
-88.132020,41.979459
-88.116621,41.971082
-88.119308,41.992789
-88.130915,41.984081
-88.122377,41.969573
-88.119125,41.978196
-88.126512,41.972347
-88.106976,41.997959
-88.121896,41.985753
-88.112954,41.965617
-88.135609,42.008303
-88.128945,41.990718
-88.114779,41.989912
-88.130203,42.003595
-88.127177,41.993361
-88.105273,41.995284
-88.129910,41.968026
-88.138602,41.974430
-88.146518,41.993674
-88.110422,42.004361
-88.131592,41.993191
-88.117621,41.984385
-88.127013,41.970624
-88.138207,41.986665
-88.137165,41.984099
-88.132552,41.981277
-88.139017,41.987977
-88.141346,41.990582
-88.133180,41.988706
-88.132253,41.985417
-88.123669,41.976241
-88.131198,41.973085
-88.152877,41.983093
-88.112904,41.971757
-88.122295,41.969961
-88.153250,41.988164
-88.124548,41.972225
-88.133397,41.967984
-88.134014,41.973605
-88.106753,41.989514
-88.122369,41.972465
-88.110732,41.988966
-88.138615,41.993146
-88.132435,41.974385
-88.128323,41.985068
-88.118113,41.980409
-88.149172,41.984518
-88.129585,41.990520
-88.116113,41.975803
-88.118760,41.975505
-88.127475,41.970145
-88.113614,41.985697
-88.115769,41.989409
-88.128550,41.978494
-88.113031,41.995260
-88.130263,41.989137
-88.127149,41.982646
-88.138165,41.992558
-88.133675,41.991718
-88.108302,41.984315
-88.134260,41.991596
-88.116447,41.979068
-88.137473,41.983926
-88.134261,41.987014
-88.129150,41.995511
-88.118506,41.973535
-88.129948,41.982590
-88.115298,41.968066
-88.152137,41.983354
-88.131032,41.985693
-88.145123,41.992971
-88.123529,41.996545
-88.119341,41.982842
-88.121329,41.992244
-88.141122,41.973271
-88.125698,41.980067
-88.109975,41.981235
-88.145146,41.980977
-88.135236,42.008761
-88.123599,41.972680
-88.128648,41.988167
-88.107180,41.965188
-88.134578,41.979509
-88.122316,41.988133
-88.113827,41.981662
-88.124673,41.962849
-88.128908,41.975315
-88.122424,41.983073
-88.124151,41.959625
-88.121893,41.959207
-88.121127,41.979806
-88.128162,41.986812
-88.122237,41.994911
-88.116348,41.974435
-88.129689,41.995221
-88.133294,41.975215
-88.119101,41.980123
-88.129116,41.995417
-88.128465,42.007398
-88.135495,42.001126
-88.107490,41.964339
-88.129114,41.969660
-88.121978,41.988145
-88.126045,42.000759
-88.153498,41.981515
-88.122597,41.982569
-88.127559,41.976158
-88.129020,41.998606
-88.133915,41.982211
-88.135055,41.991467
-88.119481,41.964369
-88.128679,42.003860
-88.122656,41.990359
-88.099686,41.974078
-88.117389,42.001068
-88.137952,41.987863
-88.115116,41.985644
-88.119318,41.984882
-88.120627,41.997670
-88.110440,41.985769
-88.123169,42.000631
-88.127930,41.991352
-88.141503,41.987182
-88.143133,41.977440
-88.121324,41.986281
-88.125364,41.970277
-88.146730,41.978688
-88.110814,41.991307
-88.135421,41.973882
-88.138073,41.992718
-88.128211,41.979760
-88.127887,41.980564
-88.129194,41.999583
-88.124519,41.973374
-88.114930,41.983906
-88.128276,41.987200
-88.126034,41.995675
-88.123538,41.987485
-88.126822,41.985844
-88.119344,41.985808
-88.127405,41.966080
-88.128906,41.981922
-88.131721,41.992176
-88.119428,41.982823
-88.130295,41.977114
-88.117489,41.972218
-88.138976,42.005497
-88.144154,41.976947
-88.135263,41.964260
-88.127670,41.995374
-88.140757,41.979932
-88.125145,41.989371
-88.125337,41.992256
-88.110411,41.983506
-88.127176,41.972316
-88.125648,41.973981
-88.134929,41.966919
-88.130187,41.994687
-88.133887,41.997628
-88.118956,41.981271
-88.108457,41.972633
-88.114466,41.991116
-88.107724,41.961716
-88.137180,41.996530
-88.129286,41.973110
-88.137927,41.985976
-88.112460,41.970073
-88.110228,41.987454
-88.118375,41.994509
-88.139561,41.978509
-88.122568,41.983891
-88.122288,41.994821
-88.117690,41.981826
-88.140367,41.981022
-88.127958,41.985533
-88.111620,42.001260
-88.121547,41.974040
-88.119971,41.984699
-88.140124,41.986316
-88.120713,41.976566
-88.131904,41.993598
-88.133433,41.989654
-88.134626,41.984439
-88.133298,41.978770
-88.112950,41.991194
-88.134896,41.975463
-88.103761,41.981181
-88.132405,41.987770
-88.119981,41.974071
-88.114494,41.966784
-88.126485,41.991344
-88.121423,41.989831
-88.129492,42.003811
-88.124744,41.985172
-88.137040,42.002900
-88.124373,41.999151
-88.121110,41.979896
-88.137765,41.991447
-88.121972,41.981149
-88.114406,41.987292
-88.132108,41.983269
-88.127763,41.975898
-88.117555,41.979804
-88.137794,41.989240
-88.109679,41.993465
-88.105903,41.972992
-88.128555,41.992624
-88.114282,41.996851
